EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,title,
5263381,HARRIS CO.,HOUSTON,8/6/2001,1733,Thunderstorm Wind, , ,0,0,15000,0,TX,CST, ,1121530,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Fences and large tree branches blown down near Beltway 8 and State Highway 249 in northwest Houston.,,234,,
5263384,HARRIS CO.,HOUSTON,8/6/2001,1830,Thunderstorm Wind, , ,0,0,15000,0,TX,CST, ,1121530,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Trees and power lines down in southeast Houston.,,235,,
5267641,HARRIS CO.,HOUSTON,9/20/2001,1820,Thunderstorm Wind, , ,0,0,15000,0,TX,CST, ,1123059,C,201,HGX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Light pole down at Pine Forest and Clay Road in west Houston.  Power lines down near Gessner and Clay Road and near the Galleria.,,236,,
5271614,HARRIS CO.,TOMBALL,10/11/2001,845,Thunderstorm Wind, , ,0,0,15000,0,TX,CST, ,1124422,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,TOMBALL,30.1,-95.62,30.1,-95.62,Sheriff's office reported trees and power lines down in Tomball.,,237,,
5281065,HARRIS CO.,JERSEY VILLAGE,2/21/2002,1723,Hail,1, ,0,0,15000,0,TX,CST, ,1131417,C,201,HGX,0,0,AMATEUR RADIO, , , ,5,NE,5,NE,JERSEY VILLAGE,29.93,-95.5,29.93,-95.5,Storm spotter reported 1.00 inch hail at FM 249 and Beltway 8.,,238,,
5299886,HARRIS CO.,HOUSTON,5/30/2002,1748,Hail,1, ,0,0,15000,0,TX,CST, ,1135757,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Hail at the Astrodome.,,239,,
5315226,HARRIS CO.,HOUSTON,8/3/2002,1600,Thunderstorm Wind, , ,1,0,15000,0,TX,CST, ,1141776,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Man killed by tree falling on car at Cutten&1960.,,240,,
5315375,HARRIS CO.,PASADENA,9/8/2002,1235,Flash Flood, , ,0,0,15000,0,TX,CST, ,1143450,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,PASADENA, , , , ,Flooding in Pasadena and Deer Park; many roads closed.,,241,,
5392291,HARRIS CO.,KATY,4/10/2004,1809,Hail,0.75, ,0,0,15000,0,TX,CST, ,1168525,C,201,HGX,0,0,AMATEUR RADIO, , , ,1,SW,1,SW,KATY,29.78,-95.82,29.78,-95.82,Penny-sized hail reported.,,242,,
5392292,HARRIS CO.,KATY,4/10/2004,1823,Hail,0.75, ,0,0,15000,0,TX,CST, ,1168525,C,201,HGX,0,0,AMATEUR RADIO, , , ,3,S,3,S,KATY,29.75,-95.8,29.75,-95.8,Penny-sized hail reported.,,243,,
5403460,HARRIS CO.,SPRING,5/11/2004,1514,Thunderstorm Wind,50, ,0,0,15000,0,TX,CST,EG,1172282,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,SPRING,30.08,-95.42,30.08,-95.42,Trees downed in Spring.,,244,,
5425589,HARRIS CO.,WESTFIELD,11/22/2004,1544,Flash Flood, , ,0,0,15000,0,TX,CST, ,1181865,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,WESTFIELD, , , , ,Flooding reported between the Interstate 45 northbound feeder and FM 1960. Clay Road covered with a foot and a half of water and impassable.,,245,,
5425386,HARRIS CO.,HOUSTON,11/22/2004,1553,Tornado, ,F0,0,0,15000,0,TX,CST, ,1181860,C,201,HGX,0,0,GENERAL PUBLIC, ,0.5,25, , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Tornado was spotted by public who also heard the tornado-associated train sounds at intersection of West Road and West Mont Houston at Interstate 45 North.,,246,,
5458684,HARRIS CO.,BAYTOWN,7/6/2005,1645,Hail,0.75, ,0,0,15000,0,TX,CST, ,1193070,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,BAYTOWN,29.72,-95.05,29.72,-95.05,,,247,,
5458693,HARRIS CO.,HUMBLE,7/11/2005,1355,Thunderstorm Wind,54, ,0,0,15000,0,TX,CST,EG,1193072,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HUMBLE,30,-95.25,30,-95.25,Trees and power lines down around the intersection of Stagewood and Bishop Gate.,,248,,
5469493,HARRIS CO.,DEER PARK,8/9/2005,1319,Thunderstorm Wind,50, ,0,0,15000,0,TX,CST,EG,1197201,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,DEER PARK,29.7,-95.12,29.7,-95.12,Minor roof damage with fencing and several large trees down.,,249,,
5492149,HARRIS CO.,WEBSTER,2/10/2006,1650,Thunderstorm Wind,43, ,0,0,15000,0,TX,CST,EG,1204051,C,201,HGX,0,0,NWS STORM SURVEY, , , , , , , ,WEBSTER,29.53,-95.12,29.53,-95.12,Damage to a local business in a small strip mall on NASA Road 1 just east of Interstate 45. Eight south-facing large window panes were blown out from the inside along with interior ceiling damage.,,250,,
11243,HARRIS CO.,HOUSTON HGTS,3/13/2007,2109,Thunderstorm Wind,52, ,0,0,15000,0,TX,CST-6,EG,2296,C,201,HGX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,HOUSTON HGTS,29.7702,-95.3904,29.7702,-95.3904,Wind gust in the FM 1960 area near Houston International Airport.,A nearly-stationary upper-level low positioned over western Texas created an environment conducive to three distinct severe weather episodes over eastern Texas. Monday morning's (3/12) fast-moving squall line was initiated from a shortwave rounding the base of the upper low. Tuesday's (3/13) scattered convection was a second shortwave riding up from the west southwest around the still quasi-stationary upper low. Wednesday's (3/14) events stemmed from the upper-low moving eastward over the region into Louisiana.,251,,
11252,HARRIS CO.,DUMONT,3/14/2007,1400,Hail,0.75, ,0,0,15000,0,TX,CST-6, ,2296,C,201,HGX,0,0,Broadcast Media, , , ,1,N,1,N,DUMONT,29.66,-95.23,29.66,-95.23,Penny size hail.,A nearly-stationary upper-level low positioned over western Texas created an environment conducive to three distinct severe weather episodes over eastern Texas. Monday morning's (3/12) fast-moving squall line was initiated from a shortwave rounding the base of the upper low. Tuesday's (3/13) scattered convection was a second shortwave riding up from the west southwest around the still quasi-stationary upper low. Wednesday's (3/14) events stemmed from the upper-low moving eastward over the region into Louisiana.,252,,
11253,HARRIS CO.,PIERCE JCT,3/14/2007,1548,Hail,0.75, ,0,0,15000,0,TX,CST-6, ,2296,C,201,HGX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,PIERCE JCT,29.6989,-95.3862,29.6989,-95.3862,Penny size hail around the University of Houston and further south around Hobby Airport.,A nearly-stationary upper-level low positioned over western Texas created an environment conducive to three distinct severe weather episodes over eastern Texas. Monday morning's (3/12) fast-moving squall line was initiated from a shortwave rounding the base of the upper low. Tuesday's (3/13) scattered convection was a second shortwave riding up from the west southwest around the still quasi-stationary upper low. Wednesday's (3/14) events stemmed from the upper-low moving eastward over the region into Louisiana.,253,,
32192,HARRIS CO.,CYPRESS,5/10/2007,1940,Flash Flood, , ,0,0,15000,0,TX,CST-6, ,5512,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,5,E,5,E,CYPRESS,29.97,-95.6166,29.97,-95.6166,Flooded and impassable roads in and around Jones Road and Grant Road.,Bands of thunderstorms moved in from the southwest and affected Houston metro in the early evening hours.,254,,
32194,HARRIS CO.,SPRING VLY,5/10/2007,1955,Flash Flood, , ,0,0,15000,0,TX,CST-6, ,5512,C,201,HGX,0,0,Trained Spotter,Heavy Rain, , ,1,NW,1,NW,SPRING VLY,29.7802,-95.5118,29.7802,-95.5118,Street flooding with approximately a foot of water over impassable roads.,Bands of thunderstorms moved in from the southwest and affected Houston metro in the early evening hours.,255,,
32195,HARRIS CO.,ALDINE,5/10/2007,2004,Flash Flood, , ,0,0,15000,0,TX,CST-6, ,5512,C,201,HGX,0,0,Trained Spotter,Heavy Rain, , ,3,S,3,S,ALDINE,29.8866,-95.38,29.8866,-95.38,Flooded and impassable streets near Interstate 45 and Gulf Bank Road.,Bands of thunderstorms moved in from the southwest and affected Houston metro in the early evening hours.,256,,
32197,HARRIS CO.,SPRING VLY,5/10/2007,2130,Flash Flood, , ,0,0,15000,0,TX,CST-6, ,5512,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,2,NNW,2,NNW,SPRING VLY,29.7967,-95.5127,29.7967,-95.5127,Flooded and impassable streets.,Bands of thunderstorms moved in from the southwest and affected Houston metro in the early evening hours.,257,,
79479,HARRIS CO.,GOLDEN ACRES,2/12/2008,1210,Thunderstorm Wind,52, ,0,0,15000,0,TX,CST-6,EG,14164,C,201,HGX,0,0,Trained Spotter, , , ,1,ESE,1,ESE,GOLDEN ACRES,29.66,-95.15,29.66,-95.15,Straight line wind damage to several residential home roofs and one report of tree damage. Damage also included the collapse of a retail store wall.,Isolated severe thunderstorms produced straight line wind damage and penny size hail.,258,,
117663,HARRIS CO.,HOUSTON HGTS,6/18/2008,1845,Hail,1, ,0,0,15000,0,TX,CST-6, ,19829,C,201,HGX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,HOUSTON HGTS,29.77,-95.39,29.77,-95.39,Quarter size hail was observed at the intersection of Briar Forest and Eldridge Parkway.,Isolated pulse severe thunderstorms developed in the late afternoon and moved southward.,259,,
117680,HARRIS CO.,PASADENA,6/19/2008,1516,Thunderstorm Wind,53, ,0,0,15000,0,TX,CST-6,EG,19830,C,201,HGX,0,0,Broadcast Media, , , ,0,N,0,N,PASADENA,29.7,-95.2,29.7,-95.2,Thunderstorm winds blew down a Dairy Queen roof sign near the intersection of Pasadena Boulevard and Strawberry Road. Numerous trees and power lines were downed across the area with some trees downed on residential homes.,Southward-moving severe thunderstorms developed in the early afternoon and produced hail and wind damage in their path.,260,,
297355,HARRIS CO.,BUNKER HILL,6/5/2011,1650,Thunderstorm Wind,61, ,0,0,15000,0,TX,CST-6,EG,50457,C,201,HGX,0,0,Broadcast Media, , , ,1,SW,1,SW,BUNKER HILL,29.7162,-95.5486,29.7162,-95.5486,Strong winds caused roof damage to an apartment complex near the intersection of Ranchester and Harwin.  Windows were blown out.,Late afternoon through early evening pulse severe thunderstorms erupted under a record breaking hot afternoon.,261,,
297361,HARRIS CO.,HARMASTON,6/5/2011,1750,Thunderstorm Wind,63, ,0,0,15000,0,TX,CST-6,EG,50457,C,201,HGX,0,0,Amateur Radio, , , ,1,NW,1,NW,HARMASTON,29.982,-95.1627,29.982,-95.1627,Strong winds downed trees and caused roof damage to two businesses near the intersection of Clayton Parkway and West Lake Houston Parkway.,Late afternoon through early evening pulse severe thunderstorms erupted under a record breaking hot afternoon.,262,,
396197,HARRIS CO.,HOUSTON LAKESIDE ARP,6/26/2012,1445,Thunderstorm Wind,65, ,0,0,15000,0,TX,CST-6,EG,66041,C,201,HGX,0,0,Public, , , ,0,WSW,0,WSW,HOUSTON LAKESIDE ARP,29.8197,-95.6711,29.8197,-95.6711,Four hangars were reported damaged at West Houston Airport.,Scattered strong thunderstorms developed across the northwestern half of southeast Texas during the afternoon hours and produced hail and high winds as they moved to the south southwest across the region.,263,,
548027,HARRIS CO.,ALTA VISTA,12/27/2014,2115,Thunderstorm Wind,50, ,0,0,15000,0,TX,CST-6,EG,91157,C,201,HGX,0,0,Broadcast Media, , , ,0,WSW,0,WSW,ALTA VISTA,29.6679,-95.2076,29.6679,-95.2076,Thunderstorm winds damaged a couple structures. Part of a roof collapsed onto several vehicles. A power pole was also downed.,Showers and thunderstorms developed early in the afternoon ahead of a strong cold front. One severe storm developed in the unstable air mass and produced a tornado in Liberty County.,264,,
572386,HARRIS CO.,TOMBALL,4/19/2015,1703,Hail,2, ,0,0,15000,0,TX,CST-6, ,93489,C,201,HGX,0,0,Public, , , ,0,N,0,N,TOMBALL,30.1,-95.62,30.1,-95.62,Hen egg sized hail was reported in Tomball.,"A cold front entering southeastern Texas's moist and unstable resident air mass initiated enough lift to develop severe discrete thunderstorm cells that impacted the greater Houston, Texas area.",265,,
574402,HARRIS CO.,HOUSTON LAKESIDE ARP,6/27/2015,2259,Lightning, , ,0,0,15000,0,TX,CST-6, ,95626,C,201,HGX,0,0,Newspaper, , , ,1,WSW,1,WSW,HOUSTON LAKESIDE ARP,29.81,-95.69,29.81,-95.69,A lightning strike caused an attic fire at an apartment complex.  One unit received smoke damage and two other units received water damage.,"A slow southward sagging cold front interacted with the sea breeze boundary and numerous outflow boundaries from earlier activity to produce late evening through overnight showers and thunderstorms that produced very heavy rainfall that caused some flash flooding.  Also, lightning strikes damaged a couple of structures.",266,,
592648,HARRIS CO.,SATSUMA,8/20/2015,1030,Lightning, , ,0,0,15000,0,TX,CST-6, ,97914,C,201,HGX,0,0,Broadcast Media, , , ,1,SW,1,SW,SATSUMA,29.91,-95.63,29.91,-95.63,A lightning strike caused a house fire.,"Early morning showers and thunderstorms developed and moved very little for several hours resulting in flash flooding across parts of Galveston and Brazoria counties. Rainfall totals of 5 to 7 inches were common, and isolated totals did reach 10 inches in the Bayou Vista area.",267,,
608045,HARRIS CO.,BELLAIRE,1/8/2016,1912,Hail,2.5, ,0,0,15000,0,TX,CST-6, ,101663,C,201,HGX,0,0,Broadcast Media, , , ,1,E,1,E,BELLAIRE,29.7,-95.46,29.7,-95.46,Tennis ball sized hail occurred in Bellaire.,A strong upper level storm system moved across the area that aided in the generation of regional thunderstorms. The stronger thunderstorms produced large hail.,268,,
676573,HARRIS CO.,CEDAR BAYOU,3/24/2017,2323,Tornado, ,EF0,0,0,15000,0,TX,CST-6, ,113122,C,201,HGX,0,0,Public, ,0.01,30,3,ENE,3,ENE,CEDAR BAYOU,29.7829,-94.8774,29.7829,-94.8774,"Damage in and around a residence near the intersection of East Osage Road and East Shawnee included a mobile home moved, shingles removed on a home, a large tree limb (unknown origin) down in the yard and a large mattress lofted across the property.","A line of thunderstorms produced strong winds, large hail and a tornado across Southeast Texas.",269,,
676574,HARRIS CO.,OLCOTT,3/25/2017,10,Thunderstorm Wind,52, ,0,0,15000,0,TX,CST-6,EG,113122,C,201,HGX,0,0,Broadcast Media, , , ,3,WSW,3,WSW,OLCOTT,29.5809,-95.2224,29.5809,-95.2224,Residential homes were damaged in and around the Sagegreen Drive and Sagevale Lane neighborhoods off of Scarsdale Blvd.,"A line of thunderstorms produced strong winds, large hail and a tornado across Southeast Texas.",270,,
712837,HARRIS CO.,BAMMEL,7/9/2017,2000,Lightning, , ,0,0,15000,0,TX,CST-6, ,118647,C,201,HGX,0,0,Broadcast Media, , , ,2,WSW,2,WSW,BAMMEL,29.99,-95.51,29.99,-95.51,An apartment fire was caused by a lightning strike.,Northwestern Houston thunderstorms created heavy rainfall that lead to flooding. These area thunderstorms also generated multiple lightning strikes that caused a couple of fires.,271,,
757743,HARRIS CO.,EUREKA SPGS,6/14/2018,1330,Lightning, , ,0,0,15000,0,TX,CST-6, ,126383,C,201,HGX,0,0,Broadcast Media, , , ,1,S,1,S,EUREKA SPGS,29.7798,-95.4746,29.7798,-95.4746,A lightning strike started a residential home fire.,A lightning strike caused a fire at a home.,272,,
795988,HARRIS CO.,(EFD)ELLINGTON AFB,12/7/2018,2154,Thunderstorm Wind,52, ,0,0,15000,0,TX,CST-6,EG,133054,C,201,HGX,0,0,Emergency Manager, , , ,1,N,1,N,(EFD)ELLINGTON AFB,29.6199,-95.1745,29.6199,-95.1745,Large tree limbs were downed and a storage building was destroyed.,Storms associated with a slow moving cold front produced flash flooding and some wind damage.,273,,
807361,HARRIS CO.,BELLAIRE JCT,4/7/2019,1135,Thunderstorm Wind,52, ,0,0,15000,5000,TX,CST-6,EG,134634,C,201,HGX,0,0,Broadcast Media, , , ,2,E,2,E,BELLAIRE JCT,29.72,-95.42,29.72,-95.42,Street and business signs were damaged. There was also tree damage in and around the Rice Village area too.,"A storm system moved across the area during the day and produced large hail, damaging winds and tornadoes.",274,,
5458691,HARRIS CO.,PASADENA,7/7/2005,1744,Thunderstorm Wind,55, ,0,0,14000,0,TX,CST,EG,1193071,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,PASADENA,29.7,-95.2,29.7,-95.2,Power lines down in west Pasadena.,,275,,
5450890,HARRIS CO.,ADDICKS,5/8/2005,1610,Thunderstorm Wind,52, ,0,0,13000,0,TX,CST,EG,1189361,C,201,HGX,0,0,GENERAL PUBLIC, , , ,5,S,5,S,ADDICKS,29.72,-95.65,29.72,-95.65,Large tree branches down.,,276,,
521445,HARRIS CO.,LA PORTE,5/27/2014,625,Thunderstorm Wind,60, ,0,0,13000,0,TX,CST-6,EG,85771,C,201,HGX,0,0,Social Media, , , ,2,N,2,N,LA PORTE,29.7028,-95.0178,29.7028,-95.0178,A severe thunderstorm wind gust overturned an 18 wheeled truck on the Fred Hartman Bridge.,A shortwave disturbance produced slow moving clusters of thunderstorms that tracked north and east from the Gulf Coast the afternoon of May 26th and 27th.,277,,
5478721,HARRIS CO.,HUMBLE,10/31/2005,1648,Thunderstorm Wind,52, ,0,0,12000,0,TX,CST,EG,1199864,C,201,HGX,0,0,AMATEUR RADIO, , , ,4,SE,4,SE,HUMBLE,29.97,-95.2,29.97,-95.2,Trees down near Beltway 8 and Lake Houston Parkway.,,278,,
5478722,HARRIS CO.,HOUSTON,10/31/2005,1648,Thunderstorm Wind,52, ,0,0,12000,0,TX,CST,EG,1199864,C,201,HGX,0,0,GENERAL PUBLIC, , , ,20,NE,20,NE,HOUSTON,29.93,-95.13,29.93,-95.13,Trees down in the Houston Heights area.,,279,,
822,HARRIS CO.,HOUSTON,10/16/2006,500,Flash Flood, , ,2,0,12000,0,TX,CST-6, ,157,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,HOUSTON,29.73,-95.37,29.73,-95.37,A 36 year old mother and her 16 year old daughter drowned in an SUV at the underpass of Interstate 45 and Tellepsen Road. The victims were discovered several hours later as flood waters began to slowly recede when law enforcement noticed the top of their vehicle. The SUV was pulled out of the water and the two victims were discovered in the back of the vehicle.,"The combination of very deep tropical moisture with a slow-moving warm front and the approach of a strong upper level trough resulted in excessive rainfall across Harris and various surrounding counties. The ground became saturated on the 15th due to scattered convection before the more organized thunderstorms moved into the area shortly after midnight. These storms produced heavy rainfall due to their training nature. A brief break occurred during mid-day which allowed area creeks and bayous to recede before the onset of additional afternoon rainfall. There were four directly related drowning fatalities during this episode. Two deaths were in Harris County, one in Fort Bend County and the one in Liberty County.",280,,
534270,HARRIS CO.,ALDINE,6/22/2014,1100,Thunderstorm Wind,50, ,0,0,12000,0,TX,CST-6,EG,88608,C,201,HGX,0,0,Social Media, , , ,0,N,0,N,ALDINE,29.93,-95.38,29.93,-95.38,"There were trees downed on roads, power lines, and over an apartment complex.","Scattered afternoon thunderstorms developed within a moist, warm and unstable central and northeastern forecast area air mass. There were favorable, albeit weak, upper level dynamics that enhanced the convective development.",281,,
5373840,HARRIS CO.,SEABROOK,7/11/2003,1357,Thunderstorm Wind,60, ,0,0,11000,0,TX,CST,EG,1157640,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,SEABROOK,29.55,-95.02,29.55,-95.02,Roof blown off building in Seabrook and NASA Road 1 area.,,282,,
297357,HARRIS CO.,BUNKER HILL,6/5/2011,1650,Thunderstorm Wind,61, ,0,0,11000,0,TX,CST-6,EG,50457,C,201,HGX,0,0,Broadcast Media, , , ,2,SW,2,SW,BUNKER HILL,29.7116,-95.5514,29.7116,-95.5514,Strong winds blew out windows at the Verizon Call Center near the intersection of Corporate and Town Park.,Late afternoon through early evening pulse severe thunderstorms erupted under a record breaking hot afternoon.,283,,
867071,HARRIS CO.,MYRTLE,1/11/2020,4,Thunderstorm Wind,50, ,0,0,11000,0,TX,CST-6,EG,144289,C,201,HGX,0,0,Emergency Manager, , , ,2,SSW,2,SSW,MYRTLE,29.6277,-95.4306,29.6277,-95.4306,There was structural damage to a gas station near the Buffalo Speedway and West Orem Drive intersection.,A strong storm system produced a squall line that moved eastward across the area and produced a lot wind damage and one tornado.,284,,
899524,HARRIS CO.,KATY,6/25/2020,451,Flash Flood, , ,0,0,10100,0,TX,CST-6, ,148768,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,1,WSW,4,NNE,HOUSTON LAKESIDE ARP,29.79,-95.82,29.8685,-95.6419,There was widespread street flooding between the Jersey Village area and the Katy area. Several roads were flooded. There were multiple reports of stalled cars.,A slow-moving line of showers and thunderstorms produced heavy rain across the Houston metropolitan area. This led to instances of flash flooding to the Southwest of the city of Houston over a period of several hours.,285,,
